stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3854
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,1172
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,523
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,12652
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,4020
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,öffentlich,2
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Ausland,privat,öffentlich,3
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1438
2025-01-13,zh,2021,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,629
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3533
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,589
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,187
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,63
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3098
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,552
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,183
2025-01-13,zh,2021,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,63
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,66
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,36
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,156
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,66
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,4
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,118
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,71
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,294
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,181
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,6
2025-01-13,zh,2021,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,5
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,5265
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,803
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,968
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,543
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3934
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,715
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,901
2025-01-13,zh,2021,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,579
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,24
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,22
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,37
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,10
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,54
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,24
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,37
2025-01-13,zh,2021,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,27
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,496
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,389
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,1
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,88
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,27
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,625
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,478
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,7
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,7
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,25
2025-01-13,zh,2021,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,15
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10486
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,3030
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4284
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,994
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2030
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,268
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,15706
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,4603
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2563
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,653
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1341
2025-01-13,zh,2021,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,188
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1438
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,240
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2904
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,409
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,4418
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,685
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1636
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,239
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2437
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,308
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4426
2025-01-13,zh,2021,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,837
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,11176
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,weiblich,Ausland,öffentlich,öffentlich,4328
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,weiblich,Schweiz,privat,privat,566
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,weiblich,Ausland,privat,privat,438
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,männlich,Schweiz,öffentlich,öffentlich,12026
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,4600
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,567
2025-01-13,zh,2020,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,427
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,33
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,24
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,19
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,56
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,47
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,57
2025-01-13,zh,2020,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,40
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,32702
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,11368
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,1281
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,1043
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,34061
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,11394
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1514
2025-01-13,zh,2020,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,1229
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,99
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,78
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,163
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,91
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,217
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,164
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,475
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,285
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,3
2025-01-13,zh,2020,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,5
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,11347
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3754
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,1089
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,508
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,12300
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,4049
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,öffentlich,7
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Ausland,privat,öffentlich,1
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1395
2025-01-13,zh,2020,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,606
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3518
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,571
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,167
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,59
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3022
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,566
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,202
2025-01-13,zh,2020,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,50
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,70
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,32
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,135
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,59
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,3
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,127
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,61
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,327
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,180
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,13
2025-01-13,zh,2020,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,5
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,5183
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,781
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,905
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,516
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3766
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,683
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,847
2025-01-13,zh,2020,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,541
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,22
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,16
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,34
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,39
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,30
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,45
2025-01-13,zh,2020,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,27
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,479
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,378
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,8
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,2
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,115
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,23
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,589
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,421
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,3
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,1
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,57
2025-01-13,zh,2020,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10365
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2861
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4359
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,940
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,1961
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,267
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,15726
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,4504
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2599
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,626
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1335
2025-01-13,zh,2020,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,196
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1410
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,248
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,3089
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,376
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,4187
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,645
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1696
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,197
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2527
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,337
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4432
2025-01-13,zh,2020,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,759
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,11141
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,weiblich,Ausland,öffentlich,öffentlich,4252
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,weiblich,Schweiz,privat,privat,544
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,weiblich,Ausland,privat,privat,469
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11940
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,4560
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,568
2025-01-13,zh,2019,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,493
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,32
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,32
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,23
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,8
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,57
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,47
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,48
2025-01-13,zh,2019,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,41
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,31702
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,11149
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,1255
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,990
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,33231
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,11330
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1528
2025-01-13,zh,2019,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,1233
2025-01-13,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,94
2025-01-13,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,66
2025-01-13,zh,2019,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,167
